#ies_format_version: 1.0
#file: 20250819_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250819;	163324;	1755601404.000;	       err32
20250819;	163328;	1755601408.000;	       err32
20250819;	163332;	1755601412.000;	       err32
20250819;	163336;	1755601416.000;	       err32
20250819;	163340;	1755601420.000;	       err32
20250819;	163344;	1755601424.000;	       err32
20250819;	163348;	1755601428.000;	       err32
20250819;	163352;	1755601432.000;	       err32
20250819;	163356;	1755601436.000;	       err32
20250819;	163400;	1755601440.000;	       err32
20250819;	163404;	1755601444.000;	       err32
20250819;	163408;	1755601448.000;	       err32
20250819;	163412;	1755601452.000;	       err32
20250819;	163416;	1755601456.000;	       err32
20250819;	163420;	1755601460.000;	       err32
20250819;	163424;	1755601464.000;	       err32
20250819;	163428;	1755601468.000;	       err32
20250819;	163432;	1755601472.000;	       err32
20250819;	163436;	1755601476.000;	       err32
20250819;	163440;	1755601480.000;	       err32
20250819;	163444;	1755601484.000;	       err32
20250819;	163448;	1755601488.000;	       err32
20250819;	163452;	1755601492.000;	       err32
20250819;	163456;	1755601496.000;	       err32
20250819;	163500;	1755601500.000;	       err32
20250819;	163504;	1755601504.000;	       err32
20250819;	163508;	1755601508.000;	       err32
20250819;	163512;	1755601512.000;	       err32
20250819;	163516;	1755601516.000;	       err32
20250819;	163520;	1755601520.000;	       err32
20250819;	163524;	1755601524.000;	       err32
20250819;	163528;	1755601528.000;	       err32
20250819;	163532;	1755601532.000;	       err32
20250819;	163536;	1755601536.000;	       err32
20250819;	163540;	1755601540.000;	       err32
20250819;	163544;	1755601544.000;	       err32
20250819;	163548;	1755601548.000;	       err32
20250819;	163552;	1755601552.000;	       err32
20250819;	163556;	1755601556.000;	       err32
20250819;	163600;	1755601560.000;	       err32
20250819;	163604;	1755601564.000;	       err32
20250819;	163608;	1755601568.000;	       err32
20250819;	163612;	1755601572.000;	       err32
20250819;	163616;	1755601576.000;	        err7
20250819;	163620;	1755601580.000;	          93
20250819;	163624;	1755601584.000;	          97
20250819;	163628;	1755601588.000;	         101
20250819;	163632;	1755601592.000;	         105
20250819;	163636;	1755601596.000;	         109
20250819;	163640;	1755601600.000;	         113
20250819;	163644;	1755601604.000;	         117
20250819;	163648;	1755601608.000;	         121
20250819;	163652;	1755601612.000;	         125
20250819;	163656;	1755601616.000;	         129
20250819;	163700;	1755601620.000;	         133
20250819;	163704;	1755601624.000;	         137
20250819;	163708;	1755601628.000;	         141
20250819;	163712;	1755601632.000;	         145
20250819;	163716;	1755601636.000;	         149
20250819;	163720;	1755601640.000;	         153
20250819;	163724;	1755601644.000;	         157
20250819;	163728;	1755601648.000;	         161
20250819;	163732;	1755601652.000;	         165
20250819;	163736;	1755601656.000;	         169
20250819;	163740;	1755601660.000;	         173
20250819;	163744;	1755601664.000;	         177
20250819;	163748;	1755601668.000;	       err32
20250819;	163752;	1755601672.000;	       err32
20250819;	163756;	1755601676.000;	       err32
20250819;	163800;	1755601680.000;	       err32
20250819;	163804;	1755601684.000;	       err32
20250819;	163808;	1755601688.000;	       err32
20250819;	163812;	1755601692.000;	       err32
20250819;	163816;	1755601696.000;	       err32
20250819;	163820;	1755601700.000;	       err32
20250819;	163824;	1755601704.000;	       err32
20250819;	163828;	1755601708.000;	       err32
20250819;	163832;	1755601712.000;	       err32
20250819;	163836;	1755601716.000;	        err7
20250819;	163840;	1755601720.000;	         231
20250819;	163844;	1755601724.000;	         235
20250819;	163848;	1755601728.000;	         239
20250819;	163852;	1755601732.000;	         243
20250819;	163856;	1755601736.000;	         247
20250819;	163900;	1755601740.000;	         251
20250819;	163904;	1755601744.000;	         255
20250819;	163908;	1755601748.000;	         259
20250819;	163912;	1755601752.000;	         263
20250819;	163916;	1755601756.000;	         267
20250819;	163920;	1755601760.000;	         271
20250819;	163924;	1755601764.000;	         275
20250819;	163928;	1755601768.000;	         279
20250819;	163932;	1755601772.000;	         283
20250819;	163936;	1755601776.000;	         287
20250819;	163940;	1755601780.000;	         291
20250819;	163944;	1755601784.000;	         295
20250819;	163948;	1755601788.000;	         299
20250819;	163952;	1755601792.000;	         303
20250819;	163956;	1755601796.000;	         307
20250819;	164000;	1755601800.000;	         311
20250819;	164004;	1755601804.000;	         315
20250819;	164008;	1755601808.000;	         319
20250819;	164012;	1755601812.000;	         323
20250819;	164016;	1755601816.000;	       err32
20250819;	164020;	1755601820.000;	       err32
20250819;	164024;	1755601824.000;	       err32
20250819;	164028;	1755601828.000;	       err32
20250819;	164032;	1755601832.000;	       err32
20250819;	164036;	1755601836.000;	       err32
20250819;	164040;	1755601840.000;	       err32
20250819;	164044;	1755601844.000;	       err32
20250819;	164048;	1755601848.000;	       err32
20250819;	164052;	1755601852.000;	       err32
20250819;	164056;	1755601856.000;	       err32
20250819;	164100;	1755601860.000;	       err32
20250819;	164104;	1755601864.000;	       err32
20250819;	164108;	1755601868.000;	       err32
20250819;	164112;	1755601872.000;	       err32
20250819;	164116;	1755601876.000;	       err32
20250819;	164120;	1755601880.000;	       err32
20250819;	164124;	1755601884.000;	       err32
20250819;	164128;	1755601888.000;	       err32
20250819;	164132;	1755601892.000;	       err32
20250819;	164136;	1755601896.000;	       err32
20250819;	164140;	1755601900.000;	       err32
20250819;	164144;	1755601904.000;	       err32
20250819;	164148;	1755601908.000;	       err32
20250819;	164152;	1755601912.000;	       err32
20250819;	164156;	1755601916.000;	       err32
20250819;	164200;	1755601920.000;	       err32
20250819;	164204;	1755601924.000;	       err32
20250819;	164208;	1755601928.000;	       err32
20250819;	164212;	1755601932.000;	       err32
20250819;	164216;	1755601936.000;	       err32
20250819;	164220;	1755601940.000;	       err32
20250819;	164224;	1755601944.000;	       err32
20250819;	164228;	1755601948.000;	       err32
20250819;	164232;	1755601952.000;	       err32
20250819;	164236;	1755601956.000;	       err32
20250819;	164240;	1755601960.000;	       err32
20250819;	164244;	1755601964.000;	         469
20250819;	164248;	1755601968.000;	         473
20250819;	164252;	1755601972.000;	         477
20250819;	164256;	1755601976.000;	         481
20250819;	164300;	1755601980.000;	         485
20250819;	164304;	1755601984.000;	         489
20250819;	164308;	1755601988.000;	       err32
20250819;	164312;	1755601992.000;	       err32
20250819;	164316;	1755601996.000;	       err32
20250819;	164320;	1755602000.000;	       err32
20250819;	164324;	1755602004.000;	       err32
20250819;	164328;	1755602008.000;	       err32
20250819;	164332;	1755602012.000;	       err32
20250819;	164336;	1755602016.000;	       err32
20250819;	164340;	1755602020.000;	       err32
20250819;	164344;	1755602024.000;	       err32
20250819;	164348;	1755602028.000;	       err32
20250819;	164352;	1755602032.000;	       err32
20250819;	164356;	1755602036.000;	       err32
20250819;	164400;	1755602040.000;	       err32
20250819;	164404;	1755602044.000;	       err32
20250819;	164408;	1755602048.000;	       err32
20250819;	164412;	1755602052.000;	       err32
20250819;	164416;	1755602056.000;	       err32
20250819;	164420;	1755602060.000;	       err32
20250819;	164424;	1755602064.000;	       err32
20250819;	164428;	1755602068.000;	       err32
20250819;	164432;	1755602072.000;	       err32
20250819;	164436;	1755602076.000;	       err32
20250819;	164440;	1755602080.000;	       err32
20250819;	164444;	1755602084.000;	       err32
20250819;	164448;	1755602088.000;	       err32
20250819;	164452;	1755602092.000;	       err32
20250819;	164456;	1755602096.000;	       err32
20250819;	164500;	1755602100.000;	       err32
20250819;	164504;	1755602104.000;	       err32
20250819;	164508;	1755602108.000;	       err32
20250819;	164512;	1755602112.000;	       err32
20250819;	164516;	1755602116.000;	       err32
20250819;	164520;	1755602120.000;	       err32
20250819;	164524;	1755602124.000;	       err32
20250819;	164528;	1755602128.000;	       err32
20250819;	164532;	1755602132.000;	       err32
20250819;	164536;	1755602136.000;	       err32
20250819;	164540;	1755602140.000;	       err32
20250819;	164544;	1755602144.000;	       err32
20250819;	164548;	1755602148.000;	       err32
20250819;	164552;	1755602152.000;	       err32
20250819;	164556;	1755602156.000;	       err32
20250819;	164600;	1755602160.000;	       err32
20250819;	164604;	1755602164.000;	       err32
20250819;	164608;	1755602168.000;	       err32
20250819;	164612;	1755602172.000;	       err32
20250819;	164616;	1755602176.000;	       err32
20250819;	164620;	1755602180.000;	       err32
20250819;	164624;	1755602184.000;	       err32
20250819;	164628;	1755602188.000;	       err32
20250819;	164632;	1755602192.000;	       err32
20250819;	164636;	1755602196.000;	       err32
20250819;	164640;	1755602200.000;	       err32
20250819;	164644;	1755602204.000;	       err32
20250819;	164648;	1755602208.000;	       err32
20250819;	164652;	1755602212.000;	       err32
20250819;	164656;	1755602216.000;	       err32
20250819;	164700;	1755602220.000;	         717
20250819;	164704;	1755602224.000;	         721
20250819;	164708;	1755602228.000;	         725
20250819;	164712;	1755602232.000;	         729
20250819;	164716;	1755602236.000;	         733
20250819;	164720;	1755602240.000;	         737
20250819;	164724;	1755602244.000;	         741
20250819;	164728;	1755602248.000;	         745
20250819;	164732;	1755602252.000;	         749
20250819;	164736;	1755602256.000;	         753
20250819;	164740;	1755602260.000;	         757
20250819;	164744;	1755602264.000;	         761
20250819;	164748;	1755602268.000;	         765
20250819;	164752;	1755602272.000;	         769
20250819;	164756;	1755602276.000;	         773
20250819;	164800;	1755602280.000;	         777
20250819;	164804;	1755602284.000;	         781
20250819;	164808;	1755602288.000;	         785
20250819;	164812;	1755602292.000;	         789
20250819;	164816;	1755602296.000;	         793
20250819;	164820;	1755602300.000;	         797
20250819;	164824;	1755602304.000;	         801
20250819;	164828;	1755602308.000;	         805
20250819;	164832;	1755602312.000;	         809
20250819;	164836;	1755602316.000;	         813
20250819;	164840;	1755602320.000;	         817
20250819;	164844;	1755602324.000;	         821
20250819;	164848;	1755602328.000;	         825
20250819;	164852;	1755602332.000;	         829
20250819;	164856;	1755602336.000;	         833
20250819;	164900;	1755602340.000;	         837
20250819;	164904;	1755602344.000;	         841
20250819;	164908;	1755602348.000;	         845
20250819;	164912;	1755602352.000;	         849
20250819;	164916;	1755602356.000;	         853
20250819;	164920;	1755602360.000;	         857
20250819;	164924;	1755602364.000;	         861
20250819;	164928;	1755602368.000;	         865
20250819;	164932;	1755602372.000;	         870
20250819;	164936;	1755602376.000;	         873
20250819;	164940;	1755602380.000;	         877
20250819;	164944;	1755602384.000;	         881
20250819;	164948;	1755602388.000;	       err32
20250819;	164952;	1755602392.000;	       err32
20250819;	164956;	1755602396.000;	       err32
20250819;	165000;	1755602400.000;	       err32
20250819;	165004;	1755602404.000;	       err32
20250819;	165008;	1755602408.000;	       err32
20250819;	165012;	1755602412.000;	       err32
20250819;	165016;	1755602416.000;	       err32
20250819;	165020;	1755602420.000;	       err32
20250819;	165024;	1755602424.000;	       err32
20250819;	165028;	1755602428.000;	       err32
20250819;	165032;	1755602432.000;	       err32
20250819;	165036;	1755602436.000;	       err32
20250819;	165040;	1755602440.000;	       err32
20250819;	165044;	1755602444.000;	       err32
20250819;	165048;	1755602448.000;	       err32
20250819;	165052;	1755602452.000;	       err32
20250819;	165056;	1755602456.000;	       err32
20250819;	165100;	1755602460.000;	       err32
20250819;	165104;	1755602464.000;	       err32
20250819;	165108;	1755602468.000;	       err32
20250819;	165112;	1755602472.000;	       err32
20250819;	165116;	1755602476.000;	       err32
20250819;	165120;	1755602480.000;	       err32
20250819;	165124;	1755602484.000;	       err32
20250819;	165128;	1755602488.000;	       err32
20250819;	165132;	1755602492.000;	       err32
20250819;	165136;	1755602496.000;	         988
20250819;	165140;	1755602500.000;	         992
20250819;	165144;	1755602504.000;	         996
20250819;	165148;	1755602508.000;	        1000
20250819;	165152;	1755602512.000;	        1004
20250819;	165156;	1755602516.000;	        1008
20250819;	165200;	1755602520.000;	        1012
20250819;	165204;	1755602524.000;	        1016
20250819;	165208;	1755602528.000;	        1020
20250819;	165212;	1755602532.000;	        1024
20250819;	165216;	1755602536.000;	        1028
20250819;	165220;	1755602540.000;	        1032
20250819;	165224;	1755602544.000;	        1036
20250819;	165228;	1755602548.000;	        1040
20250819;	165232;	1755602552.000;	        1044
20250819;	165236;	1755602556.000;	        1048
20250819;	165240;	1755602560.000;	        1052
20250819;	165244;	1755602564.000;	        1056
20250819;	165248;	1755602568.000;	        1060
20250819;	165252;	1755602572.000;	        1064
20250819;	165256;	1755602576.000;	        1068
20250819;	165300;	1755602580.000;	       err32
20250819;	165304;	1755602584.000;	       err32
20250819;	165308;	1755602588.000;	       err32
20250819;	165312;	1755602592.000;	       err32
20250819;	165316;	1755602596.000;	       err32
20250819;	165320;	1755602600.000;	       err32
20250819;	165324;	1755602604.000;	       err32
20250819;	165328;	1755602608.000;	       err32
20250819;	165332;	1755602612.000;	       err32
20250819;	165336;	1755602616.000;	       err32
20250819;	165340;	1755602620.000;	       err32
20250819;	165344;	1755602624.000;	       err32
20250819;	165348;	1755602628.000;	       err32
20250819;	165352;	1755602632.000;	       err32
20250819;	165356;	1755602636.000;	       err32
20250819;	165400;	1755602640.000;	       err32
20250819;	165404;	1755602644.000;	       err32
20250819;	165408;	1755602648.000;	       err32
20250819;	165412;	1755602652.000;	       err32
20250819;	165416;	1755602656.000;	       err32
20250819;	165420;	1755602660.000;	       err32
20250819;	165424;	1755602664.000;	       err32
20250819;	165428;	1755602668.000;	       err32
20250819;	165432;	1755602672.000;	       err32
20250819;	165436;	1755602676.000;	       err32
20250819;	165440;	1755602680.000;	       err32
20250819;	165444;	1755602684.000;	       err32
20250819;	165448;	1755602688.000;	       err32
20250819;	165452;	1755602692.000;	       err32
20250819;	165456;	1755602696.000;	       err32
20250819;	165500;	1755602700.000;	       err32
20250819;	165504;	1755602704.000;	       err32
20250819;	165508;	1755602708.000;	       err32
20250819;	165512;	1755602712.000;	       err32
20250819;	165516;	1755602716.000;	       err32
20250819;	165520;	1755602720.000;	       err32
20250819;	165524;	1755602724.000;	       err32
20250819;	165528;	1755602728.000;	       err32
20250819;	165532;	1755602732.000;	        1218
20250819;	165536;	1755602736.000;	        1222
20250819;	165540;	1755602740.000;	        1226
20250819;	165544;	1755602744.000;	        1230
20250819;	165548;	1755602748.000;	       err32
20250819;	165552;	1755602752.000;	       err32
20250819;	165556;	1755602756.000;	       err32
20250819;	165600;	1755602760.000;	       err32
20250819;	165604;	1755602764.000;	       err32
20250819;	165608;	1755602768.000;	       err32
20250819;	165612;	1755602772.000;	       err32
20250819;	165616;	1755602776.000;	       err32
20250819;	165620;	1755602780.000;	       err32
20250819;	165624;	1755602784.000;	       err32
20250819;	165628;	1755602788.000;	       err32
20250819;	165632;	1755602792.000;	       err32
20250819;	165636;	1755602796.000;	       err32
20250819;	165640;	1755602800.000;	       err32
20250819;	165644;	1755602804.000;	       err32
20250819;	165648;	1755602808.000;	       err32
20250819;	165652;	1755602812.000;	       err32
20250819;	165656;	1755602816.000;	       err32
20250819;	165700;	1755602820.000;	       err32
20250819;	165704;	1755602824.000;	       err32
20250819;	165708;	1755602828.000;	       err32
20250819;	165712;	1755602832.000;	       err32
20250819;	165716;	1755602836.000;	       err32
20250819;	165720;	1755602840.000;	       err32
20250819;	165724;	1755602844.000;	       err32
20250819;	165728;	1755602848.000;	       err32
20250819;	165732;	1755602852.000;	       err32
20250819;	165736;	1755602856.000;	       err32
20250819;	165740;	1755602860.000;	       err32
20250819;	165744;	1755602864.000;	       err32
20250819;	165748;	1755602868.000;	       err32
20250819;	165752;	1755602872.000;	       err32
20250819;	165756;	1755602876.000;	       err32
20250819;	165800;	1755602880.000;	       err32
20250819;	165804;	1755602884.000;	       err32
20250819;	165808;	1755602888.000;	       err32
20250819;	165812;	1755602892.000;	       err32
20250819;	165816;	1755602896.000;	       err32
20250819;	165820;	1755602900.000;	       err32
20250819;	165824;	1755602904.000;	       err32
20250819;	165828;	1755602908.000;	       err32
20250819;	165832;	1755602912.000;	       err32
20250819;	165836;	1755602916.000;	       err32
20250819;	165840;	1755602920.000;	       err32
20250819;	165844;	1755602924.000;	       err32
20250819;	165848;	1755602928.000;	       err32
20250819;	165852;	1755602932.000;	       err32
20250819;	165856;	1755602936.000;	       err32
20250819;	165900;	1755602940.000;	       err32
20250819;	165904;	1755602944.000;	       err32
20250819;	165908;	1755602948.000;	       err32
20250819;	165912;	1755602952.000;	       err32
20250819;	165916;	1755602956.000;	       err32
20250819;	165920;	1755602960.000;	       err32
20250819;	165924;	1755602964.000;	       err32
20250819;	165928;	1755602968.000;	       err32
20250819;	165932;	1755602972.000;	       err32
20250819;	165936;	1755602976.000;	       err32
20250819;	165940;	1755602980.000;	       err32
20250819;	165944;	1755602984.000;	       err32
20250819;	165948;	1755602988.000;	       err32
20250819;	165952;	1755602992.000;	       err32
20250819;	165956;	1755602996.000;	       err32
20250819;	170000;	1755603000.000;	       err32
20250819;	170004;	1755603004.000;	       err32
20250819;	170008;	1755603008.000;	       err32
20250819;	170012;	1755603012.000;	       err32
20250819;	170016;	1755603016.000;	       err32
20250819;	170020;	1755603020.000;	       err32
20250819;	170024;	1755603024.000;	       err32
20250819;	170028;	1755603028.000;	       err32
20250819;	170032;	1755603032.000;	       err32
20250819;	170036;	1755603036.000;	       err32
20250819;	170040;	1755603040.000;	       err32
20250819;	170044;	1755603044.000;	       err32
20250819;	170048;	1755603048.000;	       err32
20250819;	170052;	1755603052.000;	       err32
20250819;	170056;	1755603056.000;	       err32
20250819;	170100;	1755603060.000;	       err32
20250819;	170104;	1755603064.000;	       err32
20250819;	170108;	1755603068.000;	       err32
20250819;	170112;	1755603072.000;	       err32
20250819;	170116;	1755603076.000;	        err7
20250819;	170120;	1755603080.000;	        1557
20250819;	170124;	1755603084.000;	        1561
20250819;	170128;	1755603088.000;	        1565
20250819;	170132;	1755603092.000;	        1569
20250819;	170136;	1755603096.000;	        1573
20250819;	170140;	1755603100.000;	        1577
20250819;	170144;	1755603104.000;	        1581
20250819;	170148;	1755603108.000;	       err32
20250819;	170152;	1755603112.000;	       err32
20250819;	170156;	1755603116.000;	       err32
20250819;	170200;	1755603120.000;	       err32
20250819;	170204;	1755603124.000;	       err32
20250819;	170208;	1755603128.000;	       err32
20250819;	170212;	1755603132.000;	       err32
20250819;	170216;	1755603136.000;	       err32
20250819;	170220;	1755603140.000;	       err32
20250819;	170224;	1755603144.000;	       err32
20250819;	170228;	1755603148.000;	       err32
20250819;	170232;	1755603152.000;	       err32
20250819;	170236;	1755603156.000;	       err32
20250819;	170240;	1755603160.000;	       err32
20250819;	170244;	1755603164.000;	       err32
20250819;	170248;	1755603168.000;	       err32
20250819;	170252;	1755603172.000;	       err32
20250819;	170256;	1755603176.000;	       err32
20250819;	170300;	1755603180.000;	       err32
20250819;	170304;	1755603184.000;	       err32
20250819;	170308;	1755603188.000;	       err32
20250819;	170312;	1755603192.000;	       err32
20250819;	170316;	1755603196.000;	       err32
20250819;	170320;	1755603200.000;	        1674
20250819;	170324;	1755603204.000;	        1678
20250819;	170328;	1755603208.000;	        1682
20250819;	170332;	1755603212.000;	        1686
20250819;	170336;	1755603216.000;	        1690
20250819;	170340;	1755603220.000;	        1694
20250819;	170344;	1755603224.000;	        1698
20250819;	170348;	1755603228.000;	       err32
20250819;	170352;	1755603232.000;	       err32
20250819;	170356;	1755603236.000;	       err32
20250819;	170400;	1755603240.000;	       err32
20250819;	170404;	1755603244.000;	       err32
20250819;	170408;	1755603248.000;	       err32
20250819;	170412;	1755603252.000;	       err32
20250819;	170416;	1755603256.000;	       err32
20250819;	170420;	1755603260.000;	       err32
20250819;	170424;	1755603264.000;	       err32
20250819;	170428;	1755603268.000;	       err32
20250819;	170432;	1755603272.000;	       err32
20250819;	170436;	1755603276.000;	       err32
20250819;	170440;	1755603280.000;	       err32
20250819;	170444;	1755603284.000;	       err32
20250819;	170448;	1755603288.000;	       err32
20250819;	170452;	1755603292.000;	       err32
20250819;	170456;	1755603296.000;	       err32
20250819;	170500;	1755603300.000;	       err32
20250819;	170504;	1755603304.000;	       err32
20250819;	170508;	1755603308.000;	       err32
20250819;	170512;	1755603312.000;	       err32
20250819;	170516;	1755603316.000;	       err32
20250819;	170520;	1755603320.000;	       err32
20250819;	170524;	1755603324.000;	       err32
20250819;	170528;	1755603328.000;	       err32
20250819;	170532;	1755603332.000;	       err32
20250819;	170536;	1755603336.000;	       err32
20250819;	170540;	1755603340.000;	       err32
20250819;	170544;	1755603344.000;	       err32
20250819;	170548;	1755603348.000;	       err32
20250819;	170552;	1755603352.000;	       err32
20250819;	170556;	1755603356.000;	       err32
20250819;	170600;	1755603360.000;	       err32
20250819;	170604;	1755603364.000;	       err32
20250819;	170608;	1755603368.000;	       err32
20250819;	170612;	1755603372.000;	       err32
20250819;	170616;	1755603376.000;	       err32
20250819;	170620;	1755603380.000;	       err32
20250819;	170624;	1755603384.000;	       err32
20250819;	170628;	1755603388.000;	       err32
20250819;	170632;	1755603392.000;	       err32
20250819;	170636;	1755603396.000;	       err32
20250819;	170640;	1755603400.000;	       err32
20250819;	170644;	1755603404.000;	       err32
20250819;	170648;	1755603408.000;	       err32
20250819;	170652;	1755603412.000;	       err32
20250819;	170656;	1755603416.000;	       err32
20250819;	170700;	1755603420.000;	       err32
20250819;	170704;	1755603424.000;	       err32
20250819;	170708;	1755603428.000;	       err32
20250819;	170712;	1755603432.000;	       err32
20250819;	170716;	1755603436.000;	       err32
20250819;	170720;	1755603440.000;	       err32
20250819;	170724;	1755603444.000;	       err32
20250819;	170728;	1755603448.000;	       err32
20250819;	170732;	1755603452.000;	       err32
20250819;	170736;	1755603456.000;	       err32
20250819;	170740;	1755603460.000;	       err32
20250819;	170744;	1755603464.000;	       err32
20250819;	170748;	1755603468.000;	       err32
20250819;	170752;	1755603472.000;	       err32
20250819;	170756;	1755603476.000;	       err32
20250819;	170800;	1755603480.000;	       err32
20250819;	170804;	1755603484.000;	       err32
20250819;	170808;	1755603488.000;	       err32
20250819;	170812;	1755603492.000;	       err32
20250819;	170816;	1755603496.000;	       err32
20250819;	170820;	1755603500.000;	       err32
20250819;	170824;	1755603504.000;	       err32
20250819;	170828;	1755603508.000;	       err32
20250819;	170832;	1755603512.000;	       err32
20250819;	170836;	1755603516.000;	       err32
20250819;	170840;	1755603520.000;	       err32
20250819;	170844;	1755603524.000;	       err32
20250819;	170848;	1755603528.000;	       err32
20250819;	170852;	1755603532.000;	       err32
20250819;	170856;	1755603536.000;	       err32
20250819;	170900;	1755603540.000;	       err32
20250819;	170904;	1755603544.000;	       err32
20250819;	170908;	1755603548.000;	       err32
20250819;	170912;	1755603552.000;	       err32
20250819;	170916;	1755603556.000;	       err32
20250819;	170920;	1755603560.000;	       err32
20250819;	170924;	1755603564.000;	       err32
20250819;	170928;	1755603568.000;	       err32
20250819;	170932;	1755603572.000;	       err32
20250819;	170936;	1755603576.000;	       err32
20250819;	170940;	1755603580.000;	       err32
20250819;	170944;	1755603584.000;	       err32
20250819;	170948;	1755603588.000;	       err32
20250819;	170952;	1755603592.000;	       err32
20250819;	170956;	1755603596.000;	       err32
20250819;	171000;	1755603600.000;	       err32
20250819;	171004;	1755603604.000;	       err32
20250819;	171008;	1755603608.000;	       err32
20250819;	171012;	1755603612.000;	       err32
20250819;	171016;	1755603616.000;	       err32
20250819;	171020;	1755603620.000;	       err32
20250819;	171024;	1755603624.000;	       err32
20250819;	171028;	1755603628.000;	       err32
20250819;	171032;	1755603632.000;	       err32
20250819;	171036;	1755603636.000;	       err32
20250819;	171040;	1755603640.000;	       err32
20250819;	171044;	1755603644.000;	       err32
20250819;	171048;	1755603648.000;	       err32
20250819;	171052;	1755603652.000;	       err32
20250819;	171056;	1755603656.000;	       err32
20250819;	171100;	1755603660.000;	       err32
20250819;	171104;	1755603664.000;	       err32
20250819;	171108;	1755603668.000;	       err32
20250819;	171112;	1755603672.000;	       err32
20250819;	171116;	1755603676.000;	       err32
20250819;	171120;	1755603680.000;	       err32
20250819;	171124;	1755603684.000;	       err32
20250819;	171128;	1755603688.000;	       err32
20250819;	171132;	1755603692.000;	       err32
20250819;	171136;	1755603696.000;	       err32
20250819;	171140;	1755603700.000;	       err32
20250819;	171144;	1755603704.000;	       err32
20250819;	171148;	1755603708.000;	       err32
20250819;	171152;	1755603712.000;	       err32
20250819;	171156;	1755603716.000;	       err32
20250819;	171200;	1755603720.000;	       err32
20250819;	171204;	1755603724.000;	       err32
20250819;	171208;	1755603728.000;	       err32
20250819;	171212;	1755603732.000;	       err32
20250819;	171216;	1755603736.000;	       err32
20250819;	171220;	1755603740.000;	       err32
20250819;	171224;	1755603744.000;	       err32
20250819;	171228;	1755603748.000;	       err32
20250819;	171232;	1755603752.000;	       err32
20250819;	171236;	1755603756.000;	       err32
20250819;	171240;	1755603760.000;	       err32
20250819;	171244;	1755603764.000;	       err32
20250819;	171248;	1755603768.000;	       err32
20250819;	171252;	1755603772.000;	       err32
20250819;	171256;	1755603776.000;	       err32
20250819;	171300;	1755603780.000;	       err32
20250819;	171304;	1755603784.000;	       err32
20250819;	171308;	1755603788.000;	       err32
20250819;	171312;	1755603792.000;	       err32
20250819;	171316;	1755603796.000;	       err32
20250819;	171320;	1755603800.000;	       err32
20250819;	171324;	1755603804.000;	       err32
20250819;	171328;	1755603808.000;	       err32
20250819;	171332;	1755603812.000;	       err32
20250819;	171336;	1755603816.000;	       err32
20250819;	171340;	1755603820.000;	       err32
20250819;	171344;	1755603824.000;	       err32
20250819;	171348;	1755603828.000;	       err32
20250819;	171352;	1755603832.000;	       err32
20250819;	171356;	1755603836.000;	       err32
20250819;	171400;	1755603840.000;	       err32
20250819;	171404;	1755603844.000;	       err32
20250819;	171408;	1755603848.000;	       err32
20250819;	171412;	1755603852.000;	       err32
20250819;	171416;	1755603856.000;	       err32
20250819;	171420;	1755603860.000;	       err32
20250819;	171424;	1755603864.000;	       err32
20250819;	171428;	1755603868.000;	       err32
20250819;	171432;	1755603872.000;	       err32
20250819;	171436;	1755603876.000;	       err32
20250819;	171440;	1755603880.000;	       err32
20250819;	171444;	1755603884.000;	       err32
20250819;	171448;	1755603888.000;	       err32
20250819;	171452;	1755603892.000;	       err32
20250819;	171456;	1755603896.000;	       err32
20250819;	171500;	1755603900.000;	        2352
20250819;	171504;	1755603904.000;	        2356
20250819;	171508;	1755603908.000;	        2360
20250819;	171512;	1755603912.000;	        2364
20250819;	171516;	1755603916.000;	        2368
20250819;	171520;	1755603920.000;	        2372
20250819;	171524;	1755603924.000;	        2376
20250819;	171528;	1755603928.000;	        2380
20250819;	171532;	1755603932.000;	        2384
20250819;	171536;	1755603936.000;	        2388
20250819;	171540;	1755603940.000;	        2392
20250819;	171544;	1755603944.000;	        2396
20250819;	171548;	1755603948.000;	        2400
20250819;	171552;	1755603952.000;	        2404
20250819;	171556;	1755603956.000;	        2408
20250819;	171600;	1755603960.000;	        2412
20250819;	171604;	1755603964.000;	        2414
20250819;	171608;	1755603968.000;	        2417
20250819;	171612;	1755603972.000;	        2421
20250819;	171616;	1755603976.000;	        2425
20250819;	171620;	1755603980.000;	        2429
20250819;	171624;	1755603984.000;	        2433
20250819;	171628;	1755603988.000;	        2437
20250819;	171632;	1755603992.000;	        2441
20250819;	171636;	1755603996.000;	        2445
20250819;	171640;	1755604000.000;	        2449
20250819;	171644;	1755604004.000;	        2453
20250819;	171648;	1755604008.000;	        2457
20250819;	171652;	1755604012.000;	        2461
20250819;	171656;	1755604016.000;	       err32
20250819;	171700;	1755604020.000;	       err32
20250819;	171704;	1755604024.000;	       err32
